,artist,song,link,text
37891,Jimmy Buffett,England,/j/jimmy+buffett/england_10149960.html,"By: jimmy buffett, buzz cason  
1971  
I have watched as the sun went down  
I have crashed as the room spun around  
Now she's gone, she can't be found  
And I'm down where I've been before  
Sat and watched as she bolts out the door  
Can't explain why the woman's sore  
It's gonna rain some more  
Chorus:  
Somebody told me the last word they heard her say was england  
Somebody said that she mentioned the airline and the fare  
Now I wonder if's she's there  
'cause she took every cent of mine  
Paid it all to the pan am line  
Though she's gone, I hope she's fine  
Fly love of mine  
Chorus:  
Somebody told me the last word they heard her say was england  
Somebody said that she mentioned the airline and the fare  
Now I wonder if's she's there  
So tally-ho  
Jolly good show  
My woman's gone to england  

"
4047,Def Leppard,Rock Brigade,/d/def+leppard/rock+brigade_20038926.html,"Well, in the middle of the night  
And the early morning light  
You can hear them a million miles away  
They'll be bangin' on their drums  
Bangin' on your door  
Waving their flags telling you to score  
  
Watch out for the rock brigade  
(Rock brigade)  
Oh, no it's the rock brigade  
(Rock brigade)  
Look out for the rock brigade  
Leading you away, away  
  
So when they hit your town  
You'd better get down  
I'm telling no lies to you mister  
'Cause they live for rock 'n' roll  
They'll try to steal your soul  
Might even try to steal your sister, oh  
  
So in the middle of the night  
Or the early morning light  
If you hear them comin' your way  
Well you'd better watch your step  
Don't step out of line  
'Cause here they come one more time  
Watch out for the rock brigade  
(Rock brigade)  
Oh no it's the rock brigade  
(Rock brigade)  
Look out for the rock brigade  
(Rock brigade)  
You better watch out for the rock brigade  
(Rock brigade)  
I say watch out for the rock brigade  
(Rock brigade)  
Keep your eyes on the rock brigade  
(Rock brigade)  
Don't let your eyes off the rock brigade  
(Rock brigade)  
They'll be leading you away, away, away

"
16491,Qntal,Ab Vox D'Angel,/q/qntal/ab+vox+dangel_20607906.html,"Ab votz d'angel,  
Lengu'espena, non bleza,  
Ab motz sotils,  
Plans plus see'obra d'engles,  
Ben assetatz,  
Ben ditz e sens repreza  
Miels escoutatz,  
Ses tossir, que apres,  
Ab plans, sanglotz,  
Mostran la via  
De Jhesu-Crist,  
Que quex deuria  
Tener, com el per  
Nos la volc tener.  
Van prezican com  
Ouescam Dieu vezer ...  
Religios  
Fon li premieir'enpreza  
Per gent que treu  
Ni bruida non volgues,  
Mas jacopin  
Apres manjar n'an queza,  
Ans desputan  
Del vin cals mieillers es,  
Et an de plaitz  
Cort establia  
Et es vaudes  
Qui'ls ne desvia:  
Et los secretz d'ome  
Volon saber  
Per tal que  
Miels si puescan far temer.  
Esperitals  
Non es la lur paubreza:  
Gardan lo lor  
Prenon so que mieus es.  
Per mols gonels,  
Tescutz de lan'engleza,  
Laisson selis,  
Car trop aspre lur es.  
Ni parton ges  
Lur draparia  
Aissi com Sains  
Martins fazia:  
Mas almornas, de see'om  
Sol sostener  
La paura gent,  
Volon totas aver.  
S'ieu fos maritz,  
Mot agra gran fereza  
See'om desbraiatz  
Lonc ma moiller segues,  
Qu'ellas e il  
An faudas d'un 'ampleza  
E fuoc ab grais  
Fun leumen s'es enpres.  
  
  

"
36537,Iggy Pop,Tom Tom,/i/iggy+pop/tom+tom_20066944.html,"Hey little one  
You've got the way  
I ain't doing nothin'  
That's so important  
  
I'd like to know how you deal  
Oh when I worry to darken  
If I can't get in your show  
I'll take my tom tom and go  
Yeah, yeah  
Yeah, yeah  
  
While you were mine  
I got so hazy  
While you passed by  
I found my answer  
  
Is this the best thing in life  
The only thing I remember  
If I can't get in your show  
I'll take my tom tom and go  
  
Pure love, sunshine  
Our love is always fine  
We are related, you know  
I'll take my tom tom and go  
We are related, you know  
I'll take my tom tom and go  
Yeah, yeah  
Yeah, yeah  
Yeah, yeah  
  
The sky is angry  
Over this city  
Birds fly like devils  
Over this city  
  
So many things of no worth  
Are being shoved in my face  
When all the wealth in the world  
May work the faith in one girl  
  
That's why I'm sad to say  
Till there can be no hate, oh  
The only one they come through  
Is absolute  
You

"
57445,You Am I,Soldiers,/y/you+am+i/soldiers_20233494.html,"We're on the corner every morning just to see you get across  
The civic fathers divide us up into cats and dogs  
The sergeant major of the neighbourhood is weighing up the cost  
The senior transit lane  
While we're standing in the rain  
Worried if our head will fall  
Alright, right  
We'll stay together 'til the kids die just to keep it clean  
Buy the weapons with the sales made from garden magazines  
Strike up the ladies to bake tea cakes for the council's war machine  
And they're digging up the roads  
And widening it just so  
You can suffocate at home  
Alright, right  
The Prince of Wales tea  
To keep the garden green  
But they don't want to be there  
The shit can't be there  
You woke me up just to check that I'm alive  
We talk to each other as if we're five  
Raise open the flag just to see which of us cares  
And they're digging up the roads  
And widening it just so  
You can suffocate at home  
Alright, right  
Alright, alright, alright, alright

"
43901,Michael W. Smith,How Long Will Be Too Long,/m/michael+w+smith/how+long+will+be+too+long_20093098.html,"(Tell me) How long will we grovel at the feet of wealth and power  
(Tell me) How long will we bow down to that golden calf  
How long will be too long  
(Tell me) How long will we curtsy to the whims of new religion  
How long will we water down the truth  
'Til truth is no more  
How long will be too long  
  
[Chorus]  
The power of faith and love  
Can change the stuff we're made of  
But still we wait  
(Tell me) How long will be too long  
  
(Tell me) How long will we drink from the chalice of indifference  
Neither be hot or be cold  
Can a sober soul know  
How long will be too long  
  
[Chorus]  
  
Is there not more to us  
Than cursed dust to dust  
I feel my hope fading  
How long will be too long  
  
How long will be too long  
  
(Tell me) How long will we travel from the ways that God intended  
Won't it all tumble down if His holy wrath comes  
How long will be too long  
  
[Chorus]  
  
The power of faith and love  
Can change the stuff we're made of  
When will it be too late  
How long will be too long  
How long will be too long  
How long will be too long

"
42190,Louis Armstrong,"Long, Long Journey",/l/louis+armstrong/long+long+journey_20826435.html,"Sometimes I feel so weary  
Traveling through life all alone  
Sometimes I feel so weary  
Traveling through life all alone  
  
It's a long, long journey  
And I can't make it on my own  
  
There's seven million people  
Living right here in this town  
There's seven million people  
Living right here in this town  
  
I don't need but one person  
So, baby, why won't you, please, stay around?  
  
When the sun turns blue  
And the moon shines bright all day  
When the sun turns blue  
And the moon shines bright all day  
  
That's the day, sweet mama  
I'll let you run away  
  
When the rivers stop flowing  
And the trees lay down and die  
I said, when the rivers stop flowing  
And the trees lay down and die  
  
When the stars stop shining  
Then I'll say my love's goodbye  
  
Now if I've been misbehaving  
I promise you I'll stop  
But if you quit me, mama  
I swear I'll blow my top  
  
It's a long, long journey  
But I'll make it before I'm blue  
This world can't throw me  
Mama, if I still have you

"
22258,Young Jeezy,Higher Learning,/y/young+jeezy/higher+learning_20983487.html,"[Chorus]  
I need some weed now (I need some weed now)  
Somebody call the weed man (Somebody call the weed man)  
I'm tryna get high (I'm tryna get high, tryna get high)  
I need some weed now  
Somebody call the weed man  
I'm tryna get high (I'm tryna get high, tryna get high)  
  
Woke up at the Ritz Carlton, damn sun in my face  
Racks in my jeans, gun still on my waist  
And I ain't leaving shit in my cup, that's such a waste  
You know I'm sipping on that straight like that ""oh, what a a taste!""  
Tip the valet a hundred, I love to stunt  
Pulled up in that mean machine, leave it up front  
This passed out thing beside me, I barely know her  
But you can just imagine the shit I'm 'bout to show her  
Snow way, them streets too cold, them bitches polar  
Expectations out of this world, I'm thinking solar  
That's why I do it for that Kalamazoo  
And then NOLA, that's what happens  
When you learn to mix it with that soda  
  
[Chorus]  
  
I wake up just to bake up, get my cake up and rise up  
Motivating factors that I'm liver than most  
I boast and bang, pour some pain in that thing  
Put some purple rain on your brain, unravel the flame  
Maintain my fame, get you new pictures  
Just to put in your frame  
We in the hood blowing kush with The Game  
Foot in the cane, walking just like I'm an Indian chief  
With no beef, real brief, with a wreath  
You may think it's a leaf!  
With the residue stuck deep down in your teeth  
When you smoking with the dogg, shit, you might not eat!  
It's OK, cause we lay, in the cut, on the hill, on the dip  
With a fit on Crip, don't trip  
  
[Chorus]  
  
The coffee that I had, it was good to the last drop  
But now I'm fresh out and you know it don't, stop  
So please man, somebody call the weed man  
I'd call mine, but he's been low on herb even  
I'm fiending, daydreaming of the times when I had  
Much mota, many different kinds in the bag  
I fell hard for the funk, I can't fake the love  
I smoke dro, good Reggie, smoke shake to nugs  
If it's weed, then I'm with it  
You got a paper? Then twist it. You got a bowl? Fill it.  
Got a blunt? Let me split it down the gut  
But shit for what? Cause ain't no green on the scene  
Man, what the fuck?

"
50643,Religious Music,As The Deer,/r/religious+music/as+the+deer_20887248.html,"As the deer panteth for the water  
So my soul longs after You  
You alone are my hearts desire  
And I long to worship You.  
  
You alone are my strength, my shield  
To You alone may my spirit yield  
You alone are my hearts desire  
And I long to worship You.  
  
I want you more than gold or silver  
Only You can satisfy  
You alone are the real joy giver  
And the apple of my eye.  
  
You alone are my strength, my shield  
To You alone may my spirit yield  
You alone are my hearts desire  
And I long to worship You.  
  
You're my friend and You're my brother  
Even though you are a King  
I love You more than any other  
So much more than anything.  
  
You alone are my strength, my shield  
To You alone may my spirit yield  
You alone are my hearts desire  
And I long to worship You.

"
8668,Iron Maiden,Heaven Can Wait,/i/iron+maiden/heaven+can+wait_20068061.html,"Can't understand what is happening to me,  
This isn't real, this is only a dream,  
But I never have felt, no I never have felt this way before,  
I'm looking down on my body below,  
I lie asleep in the midst of a dream,  
Is it now could it be that the angel of death has come for me?  
I can't believe that really my time has come,  
I don't feel ready, there's so much left undone,  
And it's my soul and I'm not gonna let it get away.  
  
[Chorus: x2]  
Heaven can wait,  
Heaven can wait,  
Heaven can wait,  
Heaven can wait til another day.  
  
I have a lust for the Earth below  
And Hell itself is my only foe,  
'Cause I've no fear of dying,  
I'll go when I'm good and ready,  
I snatch a glimpse of the light's eternal rays,  
I see a tunnel, I stand amazed,  
At all of the people standing there in front of me,  
Into the paths of rightness I'll be led,  
Is this the place where the living join the dead?  
I wish I knew this was only just a nightmare.  
  
[Chorus: x2]  
  
Take my hand, I'll lead you to the promised land,  
Take my hand, I'll give you immortality,  
Eternal youth, I'll take you to the other side,  
To see the truth, the path for you is decided.  
  
Oh oh lots.  
  
My body tingles, I feel so strange,  
I feel so tired, I feel so drained,  
And I'm wondering if I'll ever be the same again,  
Is this in limbo or in Heaven or Hell?  
Maybe I'm going down there as well,  
I can't accept my soul will drift forever.  
I feel myself floating back down to Earth,  
So could this be the hour of my rebirth?  
Or have I died or will I wake from dreaming?  
  
[Chorus]

"
1391,Billie Holiday,On The Sentimental Side,/b/billie+holiday/on+the+sentimental+side_20017937.html,"If you wonder why I'm near you  
Even though I've been denied  
I'm inclined to be a little  
On the sentimental side  
I suppose I should forget you  
If I had an ounce of pride  
But I guess I can't help being  
On the sentimental side  
I should act gay  
Laugh it off and say, farewell  
Say it just didn't wear well  
But I'm not that way  
I'm in hopes you'll think it over  
And perhaps be satisfied  
With a simple sort of person  
On the sentimental side  
  
I should act gay  
Laugh it off and say, farewell  
Say it just didn't wear well  
But I'm not that way  
I'm in hopes you'll think it over  
And perhaps be satisfied  
With a simple sort of person  
On the sentimental side

"
55129,Vince Gill,Feels Like Love,/v/vince+gill/feels+like+love_20144396.html,"Look what my heart has gotten into  
The sweetest gift I ever knew  
It's even better than my favorite shoes  
Look what my heart has found in you  
  
[Chorus]  
Feels like sunshine, feels like rain  
Lord it feels like love finally called my name  
I want to jump and shout I want to sing and dance  
Lord it feels like love wants a second chance  
  
Look what my heart can clearly see  
How much I crave your company  
A true companion I will always be  
Look what my heart has done to me  
  
[Chorus]  
  
Looks like my heart has become  
The safest place for us to run  
I'll be here for you when the day is done  
Looks like my heart has found someone  
  
[Chorus]

"
8121,Ice Cube,Stop Snitchin',/i/ice+cube/stop+snitchin_20537787.html,"[Ice Cube]  
Ice Cube (yeah!)  
Callin' from a California state penitentiary  
(Let me out this motherfucker)  
We got over two million motherfuckers locked up  
(Let me out this motherfucker) Stop snitchin'  
  
Now how many MC's must get booed  
Before somebody say don't fuck with Cube (you know!)  
I'll strip you nude (butt-ass) in your living room  
Face down, paralyzed from the waist down  
I'm a buckin' clown, but don't fuck around  
Doin' movies now, but I'll lay you down  
South Central style, pull them thangs out  
Don't make a millionaire have to send you there  
You know the story of the tortoise nigga and the hare  
Nigga run nigga run never get there  
I'ma walk, fuck a bitch when I get there  
Nigga this a marathon, ask Farrakhan  
Fuck the cemetery that I'm buried on (fuck 'em)  
The blood of Ice Cube got to carry on (forever)  
Forever what the fuck are they yellin'?  
""Gangsta Gangsta,"" nigga stop tellin' stop snitchin'  
  
[Chorus]  
You can have whatever you want  
In the hood, it's do's and don'ts  
So when it get hot in this kitchen  
Stop snitchin', nigga stop snitchin'  
  
[Ice Cube]  
Microphone master, super rhyme maker  
Gun blaster, who's the life taker (who?)  
Who the fuck is a lifetime Laker?  
I slap the Maybeline off Tammy Faye Baker  
Who the fuck got more than an acre?  
In Los Angeles I got to have paper  
I'm a nigga, don't talk to my neighbors  
Straight asshole, always up in Vegas (yay yay)  
Lay it out for these niggas to follow  
Get the point, but these points is hollow  
Now this here, is hard to swallow  
But if you do it's like hittin' the lotto  
Little nigga with big bravado  
Hit the throttle niggas hit the bottle  
Can give a fuck if they life is hollow  
Where the fuck was you, when I rocked the Apollo, bitch?  
  
Ay, who put this thing together? Me, that's who  
Who I trust? Who I trust? me, thats who!  
  
Nigga nigga nigga, can't you see  
Somehow your words incarcerate me  
Float like a butterfly, sting like a bee  
Lock me up in my prime, Muhammad Ali  
Get out whoop yo' ass like Muhammad Ali  
Rumble in the Jungle, nigga don't play Dumbo  
In the hood nigga known as Columbo  
Get the people on the phone, tell the jumble  
Spit fluid and swear he didn't do it  
Got my bottom bitch locked up with Martha Stewart  
She say she had the hoe cookin' deep dish  
She say Martha fuckin' cook fish and eat fish  
Westside y'all niggas got to peep this  
That's your weakness, can't keep a secret  
Don't say shit, boy that's basic  
They want to send a nigga back to the slave ship  
Stop snitchin  
  
[Chorus]  
  
You can have whatever you choose  
But out here, it's don'ts and do's  
So after we finish this mission  
Stop snitchin', nigga stop snitchin'  
  
OK, OK  
  
[Swizz Beatz: Repeat: x4]  
One two, in the place to be  
You rockin' with Ice Cube, and the homey Swizz Beatz  
  
Keep your fuckin' mouth shut man

"
3857,Dean Martin,Alabamy Bound,/d/dean+martin/alabamy+bound_20231308.html,"I'm Alabamy bound  
They'll be no heebie-jeebies hanging 'round  
Just gave the meanest ticket man on earth  
All I'm worth to put my tootsies in an upper berth  
Just hear the choo-choo sound  
I know that soon we're gonna cover ground  
And then I'll holler so the world will know  
Here I go  
I'm Alabamy bound  
I'm Alabamy bound  
They'll be no heebie-jeebies hanging 'round  
Just gave the meanest ticket man on earth  
All I'm worth to put my tootsies in an upper berth  
Just hear the choo-choo sound  
I know that soon we're gonna cover the ground  
And then I'll holler so the world will know  
Here I go  
I'm Alabamy...  
I'm Alabamy bound  
I'm gone

"
26201,Boney M.,Belfast,/b/boney+m/belfast_20022491.html,"Belfast  
Belfast  
Belfast  
Got to have a believin'  
Got to have a believin'  
Got to have a believin'  
All the people  
Cause the people are leavin'  
When the people believin'  
When the people believin'  
When the people believin'  
All the children cause the children  
Are leavin'  
  
[Chorus]  
Belfast  
Belfast  
When the country rings the leaving bell you're lost  
Belfast  
Belfast  
  
When the hate you have  
For one another's past  
You can try (You can try)  
You can try (You can try)  
You can try  
To tell the world the reason why  
Belfast  
Belfast  
Belfast  
It's the country that's changin'  
It's the country that's changin'  
It's the country that's changin'  
All the people  
Cause the people are leavin'  
It's the world that's deceivin'  
It's the world that's deceivin'  
It's the world that's deceivin'  
All the people  
Cause the people believin'  
  
[Chorus]  
  
When the children believin'  
When the children believin'  
When the children believin'  
All the people  
Cause the people are leavin'  
When the people are leavin' (you)  
When the people are leavin'  
When the people are leavin'  
All the children  
Cause the children believin'  
  
[Chorus]  
  
Belfast  
Belfast  
Belfast

"
7734,Hillsong,Breathe On Me,/h/hillsong/breathe+on+me_20813705.html,"Breathe on me, breath of God  
Love and life that makes me free  
Breathe on me, breath of God  
Fan the flame within me  
Teach my heart, heal my soul  
Speak the mind that in Christ we know  
Take me to Your sanctuary  
Breathe on me  
Breathe on me, breath of God  
Love and life that makes me free  
Breathe on me, breath of God  
Fan the flame within me  
Teach my heart, heal my soul  
Speak the mind that in Christ we know  
Take me to Your sanctuary  
Breathe on me  
Speak to me, voice of God  
Soft and still, inside my heart  
Speak to me, word of God  
Comfort, heal, restore with light  
Teach my heart and heal my soul  
Speak the mind that in Christ we know  
Take me to Your sanctuary  
Teach my heart, heal my soul  
Speak the mind that in Christ we know  
Take me to Your sanctuary  
Teach my heart, heal my soul  
Speak the mind that in Christ we know  
Take me to Your sanctuary  
Breathe on me, breathe on me  
Breathe on me  
Breathe on me  
Breathe on me  

"
16536,Queen,Drowse,/q/queen/drowse_20112350.html,"It's the sad eyed goodbye  
Yesterday's moments I remember  
It's the bleak street,week kneed partings I recall  
It's the mistier mists the hazier days  
The brighter sun and the easier lays  
There's all the more reason for laughing and crying  
When you're younger and life isn't to hard at all  
  
It's the fantastic drowse  
Of the afternoon Sundays  
That bored you to rages of tears  
The unending pleadings  
To waste all your good times  
In thoughts of your middle-aged years  
It's the vertical hold all the things that you're told  
For the everyday hero it all turns to zero  
And there's all the more reason  
For living or dying when you're young  
And your troubles are all very small  
  
Out here on the street we'd gather and meet  
And scuff up the sidewalk  
With endlessly restless feet  
Half on the time we'd broaden our minds  
More in the pool hall  
Than we did in the school hall  
With the down town chewing gum bums  
Watching the night life the lights and the fun  
  
Never wanted to be the boy next door  
Always thought I'd be something more  
But it ain't easy for a small town boy  
It ain't easy at all  
Thinkin' it right and doin' it wrong  
It's easier from an arm chair  
Waves of alternatives wash over my sleepiness  
Have my eggs poached for breakfast I guess  
  
I think I'll be Clint Eastwood  
Jimi Hendrix he was good  
Let's try William the Conqueror  
Now who else do I like

"
1546,Blur,For Tomorrow,/b/blur/for+tomorrow_20021033.html,"He's a twentieth century boy  
With his hands on the rails  
Trying not to be sick again  
And holding on for tomorrow  
  
London ice cracks on a seamless line  
He's hanging on for dear life  
And so we hold each other tightly  
And hold on for tomorrow  
  
[Chorus]  
La, la la l-la, la, la la, l-la l-la la-la-la  
La, la la l-la, la, la la, l-la l-la la-la-la  
La, la la l-la, la, la la, l-la l-la la-la-la  
Holding on for tomorrow  
  
She's a twentieth century girl  
With her hands on the wheel  
Trying not to be sick again  
Seeing what she can borrow  
London's so nice back in your seamless rhymes  
But we're lost on the West way  
So we hold each other tightly  
And we can wait until tomorrow  
  
[Chorus]  
  
We're trying not to be sick again  
And holding on for tomorrow  
  
She's a twentieth century girl  
Holding on for dear life  
And so we hold each other tightly  
And hold on for tomorrow  
  
(Jim stops and gets out of the car  
Goes to a house in Emperor's Gate  
Through the door and to his room, and then he puts the TV on  
Turns it off and makes some tea  
Says modern life is rubbish)  
I'm holding on for tomorrow  
  
(Then Susan comes into the room  
She's a naughty girl with a lovely smile  
Says, 'let's take a drive to Primrose Hill  
It's windy there, and the view's so nice.'  
London ice can freeze your toes, like anyone, I suppose)  
You're holding on for tomorrow

"
12042,Loretta Lynn,Put Your Hand In The Hand,/l/loretta+lynn/put+your+hand+in+the+hand_20703020.html,"Put your hand in the hand of the man who stilled the waters  
Put your hand in the hand of the man who calmed the sea  
Take a look at yourself and you can look at the others differently  
By puttin' your hand in the hand of the man from Galilee  
  
Every time I look into the Holy Book I wanna tremble  
When I read about the part where a carpenter cleared the temple  
For the buyers and the sellers were no different fellers than what I confess
to be  
And it causes me shame to know I'm not the gal that I should be  
Put your hand in the hand...  
  
Mama taught me how to pray before I reached the age of seven  
And when I'm down on my knees that's when I'm close to heaven  
Daddy lived his life for eight kids and wife you do what you must do  
But he showed me enough of what it takes to get you through  
Put your hand in the hand...  
Put your hand in the hand...  
Put your hand in the hand...

"
41660,Lil Wayne,How To Love Spanish,/l/lil+wayne/how+to+love+spanish_20982146.html,"[Intro - lil wayne]  
Cut the music up  
A lil' louder  
Yeah  
  
[Chorus - lil wayne]  
You had a lot of crooks tryna steal your heart  
Never really had luck, couldn't never figure out  
How to love, how to love  
You had a lot of moments that didn't last forever  
Now you in the corner tryna put it together  
How to love, how to love  
  
[Hook - lil wayne]  
For a second you were here, now you over there  
It's hard not to stare, the way you moving your body  
Like you never had a love, never had love  
  
[Verse 1 - lil wayne]  
When you was just a young'un, your looks were so precious  
But now your grown up, so fly it's like a blessing  
But you can't have a man look at you for 5 seconds  
Without you being insecure  
You never credit yourself so when you got older  
It's seems like you came back 10 times over  
Now you're sitting here in this damn corner  
Looking through all your thoughts and looking over your shoulder  
  
[Chorus - lil wayne]  
See you had a lot of crooks tryna steal your heart  
Never really had luck, couldn't never figure out  
How to love, how to love  
  
Enrique:  
Te fuiste pero nunca me dijiste adios  
Me dejaste en mil pedazos por no saber amar como amar?  
La vida va pasando tu carita no a cambiado  
Esos ojitos negros que siguen suplicando como amar como amar?  
Te acuerdas de esa noche eramos adolescentes queria darte un beso  
Y tu tan inocente me tenias locamente enamorado, me tenias locamente
enamorado.  
Y ya lo ves, lo que fue ya fue te marchaste poco a poco de mi lado y yo sigo
locamente enamorado aqui sigo locamente enamorado.  
Te fuiste pero nunca me dijiste adios me dejaste en mil pedazos por no saber
amar como amar?  
La vida va pasando tu carita no a cambiado esos ojitos negros que siguen
suplicando como amar  
  
[Verse 3 - lil wayne]  
Ooohh, see I just want you to know  
That you deserve the best  
You're beautiful  
You're beautiful  
Yeahh  
And I want you to know  
You're far from the usual  
Far from the usual  
  
[Chorus - lil wayne]  
How to love  
You see you had a lot of crooks tryna steal your heart  
Never really had luck, couldn't never figure out  
How to love, how to love  
  
Enrique  
La vida va pasando tu carita no a cambiado  
Esos ojitos negros que siguen suplicando como amar como amar?  
  
See you had a lot of crooks tryna steal your heart  
Never really had luck, couldn't never figure out  
How to love, how to love  
  
La vida va pasando tu carita no a cambiado  
Esos ojitos negros que siguen suplicando como amar como amar?

"
31217,Elton John,Indian Sunset,/e/elton+john/indian+sunset_20046511.html,"As I awoke this evening with the smell of wood smoke clinging  
Like a gentle cobweb hanging upon a painted tepee  
Oh I went to see my chieftain with my warlance and my woman  
For he told us that the yellow moon would very soon be leaving  
This I can't believe I said, I can't believe our warlord's dead  
Oh he would not leave the chosen ones to the buzzards and the soldiers guns  
  
Oh great father of the Iroquois ever since I was young  
I've read the writing of the smoke and breast fed on the sound of drums  
I've learned to hurl the tomahawk and ride a painted pony wild  
To run the gauntlet of the Sioux, to make a chieftain's daughter mine  
  
And now you ask that I should watch  
The red man's race be slowly crushed  
What kind of words are these to hear  
From Yellow Dog whom white man fears  
  
I take only what is mine Lord, my pony, my squaw, and my child  
I can't stay to see you die along with my tribe's pride  
I go to search for the yellow moon and the fathers of our sons  
Where the red sun sinks in the hills of gold and the healing waters run  
  
Trampling down the prairie rose leaving hoof tracks in the sand  
Those who wish to follow me I welcome with my hands  
I heard from passing renegades Geronimo was dead  
He'd been laying down his weapons when they filled him full of lead  
  
Now there seems no reason why I should carry on  
In this land that once was my land I can't find a home  
It's lonely and it's quiet and the horse soldiers are coming  
And I think it's time I strung my bow and ceased my senseless running  
For soon I'll find the yellow moon along with my loved ones  
Where the buffaloes graze in clover fields without the sound of guns  
  
And the red sun sinks at last into the hills of gold  
And peace to this young warrior comes with a bullet hole

"
13393,'n Sync,Under My Tree,/n/n+sync/under+my+tree_20097448.html,"It's that time of year  
Christmas is here  
Everybody's back together again  
Spreading the joy  
Spreading the cheer  
Toasting to another year's end  
So thankful for  
All of my friends  
Oh.  
  
When the party is over  
The night's just begun  
I promise the best part is  
Yet to come  
Slow dance together  
Two become one  
  
[Chorus]  
That's what we've waited all day for  
No one else but me and you  
Nothin' I would rather do  
Than hold you all through the night under my tree  
Bring along the mistletoe  
Keep the music nice and low  
I'll show how good it could be  
I wish that Santa could be here to see  
It's beautiful under my tree  
  
The fire's aglow  
We've got Nat King Cole  
Singing us a song from his heart  
Sleigh bells and snow  
Makes us feel close  
To the stars  
When the carols are sung  
And the fire has died  
The embers still burns with the love in our eyes  
Cherish the moment  
Savor the night  
  
[Chorus]  
  
No one but me  
No one but you  
Sweet rendezvous  
Under my tree  
No one but me  
No one but you  
When the party is over  
The night's just begun  
I promise the best part is  
Yet to come  
Slow dance together  
Two become one  
  
That's what we've waited all day for  
No one else but me and you  
Nothing I would rather do  
Than hold you all through the night under my tree  
Bring along the mistletoe  
Keep the music nice and low  
I'll show you how good it could be  
I wish that Santa could be here to see  
I wish that Santa could be here to see  
  
No one else but me and you  
Nothin' I would rather do  
Than make all your dreams come true  
Under my tree  
Such a cozy rendezvous  
Just relax, enjoy the view  
I'll show you how good it could be  
I wish that Santa could be here to see  
It's beautiful, beautiful, beautiful  
Under my tree  
  
It's that time of year  
Christmas is here  
Christmas is here  
Under my tree  
It's that time of year  
Christmas is here  
Full of love and good cheer

"
5397,Eric Clapton,Marry You,/e/eric+clapton/marry+you_20809877.html,"It's the sugar so sweet  
Kind I'd like to meet you at midnight  
And tell no one else about it  
  
I'm gonna make you mine  
'Cause I know we've got the time  
Now and then, baby  
Hey, I want you to know  
  
I want to marry you  
Isn't that what you want, too?  
I want to marry you  
Isn't that what you want, too?  
  
Come on in the back of the '57  
Let me show you the way, the way to heaven  
You're looking so sweet, yes, you are  
I'm sure that you've got some heat  
  
I've got you on my mind  
You know you've got my time  
Now and then, baby  
Hey, I want you to know  
  
I want to marry you  
Isn't that what you want, too?  
I want to marry you  
Isn't that what you want, too?  
  
I'm falling in love with you  
You make all my dreams come true  
I'm falling in love with you  
  
I want to marry you  
Isn't that what you want, too?  
I want to marry you  
Isn't that what you want, too?  
  
I want to marry you  
Isn't that what you want, too?  
I want to marry you  
Isn't that what you want, too?

"
25590,Black Sabbath,Heaven In Black,/b/black+sabbath/heaven+in+black_20019353.html,"Rising with the sun, the work has been done  
But the people are starting to stare  
Called from the afar to court of the Czar  
Could it be something is wrong?  
  
You stand face to face and your heart gathers place  
For the answer to a question a prize  
If only you had known to be honest was wrong  
For the work that you've done you will pay with your eyes  
  
[Chorus]  
Into the black where the night  
Never ends and the light  
Leaves a scar on your soul  
Where your heart used to hold  
Your love here!  
Heaven in Black  
  
Inside there's a voice saying was there a choice  
You'd still be entombed in the night  
Lucifer's to blame, the reason for the flame  
They've taken your sight but they'll not take your God  
  
[Chorus]

"
10894,Korn,Hey Daddy,/k/korn/hey+daddy_20080220.html,"Let me see (let me see).  
How my life has been (taken).  
Taken.  
This demon (haunts me).  
Haunts me.  
They're waiting (help me).  
Help me.  
You fuck me up.  
I can't get down.  
You pick me up when I am down.  
I can not live without them.  
I do not live without them.  
  
Hey daddy (Daddy).  
They are taking me (away).  
Biting.  
Facing him (my soul).  
My soul.  
They're eating.  
Please help me.  
  
You fuck me up.  
I can't get down.  
You pick me up when I am down.  
I can not live without them.  
I do not live without them.  
  
They carry this thing inside of me.  
Wants to get out.  
All it does is scream and shout.  
I'm trying not to let them out.  
They tell me to hurt myself.  
They tell me to hurt myself.  
They tell me to hurt myself.  
But I'm not going to listen.  
  
You fuck me up.  
I can't get down.  
You pick me up when I am down.  
I can not live without them.  
I do not live without them.  
  
You fuck me up.  
I can't get down.  
You pick me up when I am down.  
I can not live without them.  
I do not live without them.  
  
Hey, Daddy (waiting).

"
